_id,no_demande,id_permis,date_debut,date_emission,emplacement,arrondissement,code_type_base_demande,description_type_demande,description_type_batiment,description_categorie_batiment,nature_travaux,nb_logements,longitude,latitude,loc_x,loc_y,rank
391301,3003447835,3001767375,2024-09-01,2024-09-20,11769  38e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,EN COURS ARRIÈRE: AMÉNAGER UNE PISCINE HORS-TERRE DE FORME OVAL D'UN DIAMÈTRE DE 3.05 MÈTRES PAR 4.88 MÈTRES ET D'UNE HAUTEUR DE 1.59 MÈTRES ACCESSIBLE PAR UNE ECHELLE SÉCURITAIRE,0,-73.57532284680072,45.638244452458764,298927.92,5055374.77,0.057308756
353964,3002861374,3001350593,2021-04-26,2021-05-12,12405  rue Gratton,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE D'UN DIAMÈTRE DE 15pi ACCESSIBLE À L'AIDE D'UNE PLATE-FORME DÉTACHÉE",0,-73.50936718818643,45.64793113300991,304069.87,5056448.57,0.057308756
144054,3000760594,3000359532,2014-04-17,2014-04-22,1870  boulevard De La Rousselière,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,EN COUR ARRIÈRE. INSTALLATION D'UNE PISCINE HORS TERRE D'UN DIAMÈTRE DE 6.40M  D'UNE HAUTEUR DE PLUS DE 1.2M ET ACCESSIBLE PAR UN DECK.,0,-73.50149172608816,45.668523158764074,304683.77,5058736.99,0.057308756
396783,3003386302,3001709855,2024-05-04,2024-05-16,12775  18e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,INSTALLATION D'UNE PISCINE HORS-TERRE DE 18 PIEDS (5.49M) DE DIAMÈTRE EN COUR ARRIÈRE. ACCESSIBLE AVEC ÉCHELLE SÉCURITAIRE.,0,-73.60239381814252,45.6394461762884,296817.67,5055510.66,0.057308756
398854,3003398772,3001718073,2024-06-03,2024-06-05,1843  39e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 11' ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE.",0,-73.50274675336496,45.66241172100116,304585.96,5058057.8,0.057308756
211018,3001139835,3000544438,2016-05-24,2016-05-26,12512  rue Sainte-Catherine Est,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCNE HORS-TERRE DE 15' ACCESSIBLE PAR LE BALCON ATTACHÉ AU BÂTIMENT.",0,-73.50244393641566,45.64727333563464,304609.5,5056375.42,0.057308756
354451,3002919094,3001375753,2021-05-26,2021-06-02,9466  avenue Hamelin,Villeray - Saint-Michel - Parc-Extension,TR,Piscine,Résidentiel,2 Logements,"EN COUR ARRIÈRE, INSTALLATION D'UNE PISCINE HORS-TERRE D'UN DIAMÈTRE DE 3.6M ACCESSIBLE À PARTIR D'UNE PLATEFORME.",0,-73.64281268319098,45.56591483231655,293652.18,5047343.77,0.057308756
383779,3003271252,3001605578,2023-05-15,2023-05-25,12305  64e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 18' ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE DU BÂTIMENT.",0,-73.56153041706654,45.65644589384346,300004.72,5057396.64,0.057308756
369104,3003180129,3001528513,2022-05-30,2022-06-01,3445  rue Damien-Gauthier,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 12' ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE.",0,-73.50235278512976,45.68458832472349,304616.73,5060522.37,0.057308756
373632,3003272537,3001607558,2023-05-15,2023-06-02,4422  rue Chauvin,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS-TERRE 12' X 21' PAR 52 "" DE HAUTEUR EN COUR ARRIÈRE ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE, INCLUANT L'INSTALLATION D'UNE THERMOPOMPE 50 000 BTU TEL QUE LE PLAN APPROUVÉ",0,-73.8671187817159,45.476289594056105,276097.54,5037439.28,0.057308756
391784,3003397809,3001720194,2024-05-30,2024-06-07,2005  81e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"A L'ARRIÈRE: INSTALLATION D'UNE PISCINE HORS-TERRE DE FORME RETANGULAIRE D'UNE GRANDEUR DE 3.65M X 5.48M D'UNE HAUTEUR MINIMALE DE 1.2M,  ACCESSIBLE PAR UNE TERASSE RATTACHÉ A LA PROPRIÉTÉ AYANT UNE ENCEINTE CONFORME A TOUS RÈGLEMENTS.",0,-73.49630162980117,45.69036416896549,305088.05,5061164.27,0.057308756
373570,3003265786,3001600733,2023-04-25,2023-05-05,12406  rue Jules-Helbronner,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 12' ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE DU BÂTIMENT.",0,-73.53447720761488,45.6732987247067,302113.88,5059268.29,0.057308756
359426,3003186208,3001535251,2022-06-14,2022-06-29,12415  rue Granger,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS-TERRE EN FORME OVALE DE12 PAR 21 PIEDS EN COUR ARRIÈRE, INCLUANT THERMOPOMPE ET ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE TEL QUE LE PLAN APPROUVÉ",0,-73.83227619507205,45.508944281863776,278836.65,5041056.35,0.057308756
374801,3003267309,3001600354,2023-05-03,2023-05-04,11605  rue Joly,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),INSTALLATION DE PISCINE HORS-TERRE DE 15' DE DIAMÈTRE EN COUR ARRIÈRE ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE.,0,-73.8135509427268,45.50459261434151,280297.91,5040566.86,0.057308756
127421,3000442660,3000203312,2011-09-01,2011-11-09,5895  rue De Jumonville,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Commercial,Mixte,"AU SOUS-SOL AMÉNAGER UN SALON DE COIFFURE SANS TRAVAUX A LA STRUCTURE, L'ESCALIER CONDUISANT AU R DE C.  DOIT ETRE OBTURER ET NON ACCESSIBLE  ET CONDAMNER LES 2  PORTES CONDUISANT AU GARAGE",0,-73.5507701190008,45.576966718322176,300837.71,5048563.31,0.057308756
385913,3003262974,3001598040,2023-04-13,2023-04-24,8500  avenue René-Descartes,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 21' ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE.",0,-73.58057276603246,45.63667714611613,298518.47,5055200.99,0.057308756
386867,3001139005,3000544575,2016-05-19,2016-05-27,12454  rue Voltaire,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,5 à 11 Logements,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 8' ACCESSIBLE PAR UNE PLATE-FORME.",0,-73.55093019953529,45.66467953993256,300831.41,5058311.09,0.057308756
384974,3003263657,3001600178,2023-04-20,2023-05-03,12384  rue René-Lévesque,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"A L'ARRIÈRE: INSTALLATION D'UNE PISCINE HORS-TERRE D'UNE GRANDEUR DE 3.65M X 4.57M D'UNE HAUTEUR MINIMALE DE 1.2, ACCESSIBLE PAR UNE PLATE FORME. AYANT UNE ENCEINTE CONFORME A TOUTES RÈGLEMENTATIONS.",0,-73.49853483667874,45.64593278214742,304914.21,5056226.44,0.057308756
391334,3003351904,3001674673,2024-03-02,2024-03-04,4947  rue Belleville,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),Installation d'une piscine hors-terre de 21'de diamètre en cour arrière accessible par une échellé sécuritaire,0,-73.84269553114946,45.50008194556709,278018.3,5040074.89,0.057308756
325555,3002948815,3001387096,2021-05-28,2021-06-10,8567  rue Huguet-Latour,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COURS ARRIÈRE, INSTALLER UNE PISCINE HORS-SOL D'UN DIAMETRE DE 15PI ACCESSIBLE À L'AIDE D'UNE PLATE-FORME DÉTACHÉE",0,-73.58220092780093,45.639578983923705,298391.87,5055523.61,0.057308756
440290,3003654875,3001930062,2026-04-22,2026-05-27,4492  rue Kingston,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS TERRE 12 X 21' HAUTEUR 52"" EN COUR ARRIÈRE ACCESSIBLE PAR LA GALERIE ET PROTÉGÉE PAR UNE BARRIÈRE SUR LA GALERIE, INCLUANT L'INSTALLATION D'UNE THERMOPOMPE TEL QUE LE PLAN APPROUVÉ",0,-73.84157562616618,45.497667602010516,278104.68,5039806.21,0.057308756
438817,3003559902,3001859120,2025-06-29,2025-08-07,600  rue Beauclerk,Mercier - Hochelaga-Maisonneuve,CA,Piscine,Résidentiel,1 Logement,"Dans la cour arrière, installation d'une piscine hors terre. Diamètre: 15 pieds, Hauteur: 52 pouces. accessible d'une structure indépendante. Aucun abattage d'arbre autorisé. 5 arbres devront être plantés ou maintenus dans les 6 mois suivants l'installation de la piscine.",0,-73.51558844909628,45.57955838614882,303583.48,5048850.2,0.057308756
443021,3003577178,3001861154,2025-08-04,2025-08-12,3396  40e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 18' ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE DU BÂTIMENT.",0,-73.508137025381,45.6635483994254,304165.93,5058184.16,0.057308756
366406,3003138455,3001508893,2022-03-02,2022-03-22,4111  avenue de la Pépinière,Mercier - Hochelaga-Maisonneuve,CA,Piscine,Résidentiel,2 Logements,"En cour arrière, installation d'une piscine hors terre mesurant 12' x 18' et ayant une hauteur de 52''. Accessible via une échelle sécuritaire. Le tout tel que soumission et plans de qualité professionnelle.",0,-73.54706551369235,45.57946791622574,301127,5048841.1,0.057308756
360674,3002170314,3001316455,2020-07-17,2021-04-14,1229  boulevard du Mont-Royal,Outremont,TR,Transformation,Résidentiel,Triplex,"AJOUT D'UNE TERRASSE AU TOIT DU BATIMENT PRINCIPAL, ACCESSIBLE PAR UN ESCALIER AU MUR ARRIÈRE. TEL QUE PLANS ET DÉCISION DÉLÉGUÉE D2218358009.",0,-73.60001895880679,45.51268814338442,296985.25,5041423.56,0.057308756
40164,3000101072,3000032849,2008-04-21,2008-05-14,5340  avenue Jeanne-d'Arc,Rosemont - La Petite-Patrie,TR,Transformation,Résidentiel,2 Logements,AU 2E ÉTAGE; RÉAMÉNAGEMENT COMPLET DU LOGEMENT POUR LE RENDRE ACCESSIBLE À UN PARAPLÉGIQUE ET CONSTRUIRE UN ACCÈS AU 2E ÉTAGE PAR LA COUR ARRIÈRE.,0,-73.56797677414079,45.55786731231929,299493.04,5046441.76,0.057308756
43074,3000121874,3000039915,2008-10-27,2008-11-24,3417  rue Saint-Jacques,Le Sud-Ouest,TR,Transformation,Résidentiel,3 Logements,"Dans la cour arrière, construction d'un escalier permettant d'accéder au toit par le balcon du 3e étage.  Cet escalier ne sert pas d'issue et n'est pas accessible au public.  Il sert d'accès au toit dans le cadre d'un entretient.",0,-73.5819889525053,45.482622068301055,298390.57,5038080.71,0.057308756
439074,3003647056,3001915802,2026-03-28,2026-04-07,5660  rue Murray,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"NOUVELLE PISCINE HORS TERRE 10' X 19' EN COUR ARRIÈRE ACCESSIBLE PAR UNE GALERIE AVEC UNE ENCEINTE DE 1,2 MÈTRE DE HAUTEUR, TEL QUE LES PLANS APPROUVÉS.",0,-73.8565647804362,45.500226155815206,276934.49,5040095.64,0.057308756
439023,3003618341,3001898873,2025-11-17,2025-11-28,1977  rue Grenet,Saint-Laurent,TR,AG AGRANDISSEMENT INT / EXT,HABITATION,H2 Bifamiliale,"MODIFICATION INTÉRIEURE ET EXTÉRIEURE - MODIFICATIONS À LA FAÇADE,RÉPARATIONS ET RÉAMÉNAGEMENT DU BÂTIMENT EXISTANT, AGRANDISSEMENT ARRIÈRE SUR 2 ÉTAGES + SOUS-SOL ,AJOUT D'UN LOGEMENT ADDITIONNEL AU SOUS-SOL, AJOUT DE 2 CASES DE STATIONNEMENT EN COUR ARRÈRE ACCESSIBLES PAR LA RUELLE;",0,-73.6999684538126,45.51997598620516,289177.94,5042248.05,0.057308756
444631,3003575976,3001865656,2025-08-08,2025-08-21,12391  rue Voltaire,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COURS ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 18' ACCESSIBLE PAR UNE ÉCHELLE À FERMETURE ET VERROUILLAGE AUTOMATIQUE.",0,-73.54910720601032,45.663378851784266,300973.37,5058166.45,0.057308756
440049,3003660949,3001925643,2026-05-07,2026-05-07,839  rue Melrose,Verdun,CO,Construction,Habitation,Bâtiment accessoire,Construction d'un garage de 18' x 21' en cour arrière accessible par la ruelle. (Revêtement extérieur Canexel),0,-73.57573387422815,45.45422872485055,298876.59,5034924.89,0.057308756
443022,3003577198,3001861619,2025-08-06,2025-08-13,13795  rue Albéric-Gélinas,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 15' ACCESSIBLE PAR LA TERRASSE RELIÉE AU BÂTIMENT.",0,-73.49968927740514,45.6655729254174,304824.21,5058409.12,0.057308756
436468,3003570974,3001858958,2025-07-18,2025-08-07,300  rue Bridge,Le Sud-Ouest,TR,Travaux extérieurs-intérieurs,Commercial,Commercial,"Sur la façade droite, ajouter une porte d'accès. À l'intérieur du bâtiment, aménager une salle d'eau universelle, pour camionneurs (accessible de l'extérieur seulement)",0,-73.55304202828806,45.48604909779156,300653.73,5038459.66,0.057308756
436347,3003659616,3001929189,2026-05-04,2026-05-22,4993  rue Olympia,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS TERRE DIA 18' H52"" ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE SURMONTÉE PAR UNE ENCEINTE DE 48"" DE HAUTEUR.",0,-73.77182750356995,45.50578408362722,283558.79,5040687.39,0.057308756
457449,1001236895,1000679795,1995-09-26,1995-10-19,2727  rue Saint-Donat,Mercier - Hochelaga-Maisonneuve,TR,Transformation,Résidentiel,1 Logement,REAMENAGEMENT DU COTTAGE POUR RENDRE LE BATIMENT ACCESSIBLE AUX         PERSONNES HANDICAPES,0,-73.5242569560464,45.59857640506229,302907.62,5050963.88,0.057308756
441717,3003653174,3001924047,2026-04-11,2026-05-05,12705  26e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,A L'ARRIÈRE: INSTALLATION D'UN PISCINE HORS-TERRE D'UN DIAMÈTRE DE 4.57M ACCESSIBLE PAR UN PLATE FORME RATTACHÉ A LA PROPRIÉTÉ AYANT UN ENCEINTE CONFORME A TOUS RÈGLEMENTS.,0,-73.59544953626126,45.6427596552709,297359.47,5055878.23,0.057308756
425938,3001505335,3000766874,2019-02-21,2019-02-25,12745  25e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE OVALE ACCESSIBLE PAR LA TERRASSE RATACHÉE AU BÂTIMENT.",0,-73.59663800068171,45.642926954653255,297266.85,5055896.93,0.057308756
440979,3003647049,3001921942,2026-03-30,2026-04-28,12177  rue Reeves,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSALLER UNE PISCINE HORS-TERRE DE 18', ACCESSIBLE DEPUIS UNE GALERIE RELIÉE À LA PROPRIÉTÉ.",0,-73.50202902641247,45.64370285689584,304641.83,5055978.62,0.057308756
465468,1000713299,1000646199,1999-04-08,1999-07-07,4526  avenue du Midway,Rosemont - La Petite-Patrie,CO,Construction bât.principal,Résidentiel,4 Logements,"BATIMENT DETACHE DE 2 ETAGES ET 4 LOGEMENTS (BATIMENT MODEL ""C""), AVEC  4 GARAGES EN SOUS-SOL ACCESSIBLES PAR LES COTES, ET FOYERS OPTIONNELS.",4,,,,,0.057308756
446668,3003642415,3001914422,2026-03-05,2026-03-31,12455  rue Jules-Helbronner,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,A L'ARRIÈRE: INSTALLATION D'UNE PISCINE HORS TERRE DE FORME OBLONG D'UNE GRANDEUR DE 3.65M X 4.57M D'UNE HAUTEUR MINIMALE DE 1.2M ACCESSIBLE PAR UN DECK AYANT UNE ENCEINTE CONFORME A TOUS RÈGLEMENTS,0,-73.53361298026249,45.673016954605195,302181.19,5059236.95,0.057308756
439173,3003657859,3001934962,2026-04-28,2026-06-09,12645  56e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,EN COURS ARRIÈRE: AMÉNAGER UNE PISCINE HORS-TERRE DE FORME RONDE D'UNE DIMENSION DE 18' ACCESSIBLE À PARTIR D'UNE TERRASSE NON ATTACHÉE AU BÂTIMENT PRINCIPAL EXISTANT,0,-73.57213873417133,45.65757583457042,299178.09,5057522.9,0.057308756
441146,3003655737,3001936767,2026-04-23,2026-06-11,14619  rue Notre-Dame Est,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,Dépendance,INSTALLER UNE PISCINE HORS-TERRE DE 5.5M (18') DE DIAMÈTRE. ACCESSIBLE PAR UNE ÉCHELLE MUNIE D'UNE PORTIÈRE DE SÉCURITÉ QUI SE REFERME ET SE VERROUILLE AUTOMATIQUEMENT.,0,-73.49359646088521,45.67674656067675,305298.87,5059650.91,0.057308756
432971,3003650742,3001918482,2026-04-13,2026-04-15,11910  avenue Rita-Levi-Montalcini,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,Dépendance,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE OVALE DE 12' X 18' ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE DU BÂTIMENT.",0,-73.57960332760555,45.63759325457414,298594.15,5055302.72,0.057308756
433889,3003659395,3001925282,2026-04-29,2026-05-07,12154  avenue Charles-Renard,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE OVALE DE 12' X 18' ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE DU BÂTIMENT.",0,-73.59191975021409,45.63654271136631,297633.83,5055187,0.057308756
433890,3003659419,3001925342,2026-05-01,2026-05-07,12082  4e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE DE 18' ACCESSIBLE PAR LE PATIO RATTACHÉ AU BÂTIMENT.",0,-73.60434389852038,45.62422234550011,296663.45,5053818.99,0.057308756
441147,3003655759,3001936602,2026-04-23,2026-06-11,1833  rue Jean-Leduc,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,1 Logement,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE, D'UN DIAMÈTRE DE 7.3M (24'), ACCESSIBLE VIA UNE PLATE-FORME. TEL QUE DOCUMENTS.",0,-73.50627106679065,45.65416907593372,304311.25,5057141.79,0.057308756
440504,3003571497,3001855699,2025-07-28,2025-07-29,13106  rue Varennes,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS-TERRE Ø15' X H52"", ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE EN COUR ARRIÈRE.",0,-73.8430892018509,45.506720789737315,277990.69,5040812.8,0.057308756
445474,3003658031,3001937163,2026-04-29,2026-06-15,4812  rue Bibeau,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,Jumelée,"INSTALLATION D'UNE PISCINE HORS-TERRE D'UN DIAMÈTRE DE 12' ET D'UNE HAUTEUR DE 52"" ACCESSIBLE PAR UNE GALERIE + INSTALLATION D'UNE ENCEINTE DE SÉCURITÉ D'UNE HAUTEUR DE 1.2M EN BOIS AVEC PORTE À FERMETURE AUTOMATIQUE + INSTALLATION D'UN FILTREUR EN COUR ARRIÈRE, TEL QUE LE PLAN APPROUVÉ.",0,-73.88480958694986,45.46422439160661,274708,5036104.94,0.057308756
456169,1000688296,1000525496,1996-04-25,1996-06-12,5100  avenue Borden,Côte-des-Neiges - Notre-Dame-de-Grâce,TR,Transformation,Résidentiel,2 Logements,FAIRE DIFFERENTS TRAVAUX D'ADAPTATION EN VUE DE RENDRE LA RESIDENCE     ACCESSIBLE POUR PERSONNE HANDICAPEE,0,-73.64131180980242,45.47062465165305,293750.71,5036753.89,0.057308756
437168,3003645512,3001915462,2026-03-23,2026-04-02,4455  rue Simard,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS TERRE Ø21' H52"" ACCESSIBLE PAR UNE PLATEFORME DÉTACHÉE ET SÉCURISÉE PAR UNE ENCEINTE DE 48"" + THERMOPOMPE ET ÉQUIPEMENT SOUS LA PLATEFORME. (MILIEUX HYDRIQUES)",0,-73.85614187478929,45.483513797404626,276959.31,5038238.24,0.057308756
437402,3003645600,3001913980,2026-03-23,2026-03-30,13404  rue du Bois-des-Trottier,Pierrefonds - Roxboro,CA,PI- Piscines,habitation,unifamiliale (1 log),"INSTALLATION D'UNE PISCINE HORS TERRE de 15' DE DIAMÈTRE ET 52"" DE HAUTEUR, ACCESSIBLE PAR UNE ÉCHELLE SÉCURITAIRE.",0,-73.85127775873372,45.50752769318875,277351.22,5040905.24,0.057308756
431197,3003520276,3001818733,2025-02-27,2025-03-25,12266  4e Avenue,Rivière-des-Prairies - Pointe-aux-Trembles,CO,Piscine résidentielle,Résidentiel,Dépendance,"EN COUR ARRIÈRE, INSTALLER UNE PISCINE HORS-TERRE OVALE DE 12' X 24' ACCESSIBLE PAR  UNE PLATEFORME DÉTACHÉE DU BÂTIMENT.",0,-73.6073137779572,45.627000077355135,296432.28,5054127.99,0.057308756
439699,3003648333,3001917342,2026-04-01,2026-04-13,4890  rue Duchesneau,Mercier - Hochelaga-Maisonneuve,CA,Piscine,Résidentiel,1 Logement,"En cour arrière, installation d'une piscine hors-terre de 3 x 7m, d¿une hauteur de 1,3 m, accessible à partir d'une terrasse sécurisée par une enceinte de 1,2m de haut et de 2 portes munies de dispositifs de sécurité passif. 2 arbres devront être planté à la suite des travaux.",0,-73.52940307968997,45.610699615575705,302506.65,5052311.29,0.057308756
447596,3003662496,3001928724,2026-05-08,2026-05-20,5510  rue Duchesneau,Mercier - Hochelaga-Maisonneuve,CA,Piscine,Résidentiel,1 Logement,"En cour arrière, installation d'une piscine hors-terre de 5m, d'une hauteur de 1,3 m, accessible à partir d'une plateforme sécurisée par une enceinte de 1,2m de haut et d'une porte munie de dispositifs de sécurité passif. 2 arbres devront être planté à la suite des travaux.",0,-73.53618685511398,45.612026731061064,301977.6,5052459,0.057308756
459157,1000454702,1000145202,2002-04-19,2002-04-19,2434  avenue du Mont-Royal Est,Le Plateau-Mont-Royal,TR,Transformation combinée,Commercial,Mixte,"AU RC, TRANSFORMER COMMERCE VACANT EN 1 BUREAU EN FAÇADE SUR MONT-ROYAL,ET 2 NOUVEAUX LOGEMENTS ACCESSIBLES PAR LA RUE CHAPLEAU.",2,-73.56931022541818,45.53845619784103,299387.08,5044284.66,0.057308756
464220,1001906500,1001199100,2000-09-23,2000-11-17,4378  boulevard Saint-Michel,Rosemont - La Petite-Patrie,CO,Construction bât.principal,Résidentiel,5 à 11 Logements,"BATIMENT JUMELE DE 5 LOGIS, 2 ETAGES AVEC GARAGES EN S-SOL ACCESSIBLE   PAR LE COTE. (JOB: 155 A 158A MODEL: G)",5,-73.56378703131763,45.548218512471216,299819.28,5045369.2,0.057308756
