OBJECTID_1,join_OBJECTID,CUSTOMFOLDERNUMBER,FOLDERDESCRIPTION,FOLDERNAME,FOLDERTYPE,Subtype,Worktype,INDATE,ISSUEDATE,PROPERTYRSN,Status,Construction_Value,Dwelling_Units_Created,GFA,GFA__Accessory_Unit_,GFA__Basements_Alterations_,Infill_Lot,ConstructionStartDate,UnitsDemolished,AdjustedWorktype,StatusGroup,GlobalID,Number_of_Storeys,LEGALDESC,latitude,longitude
16359,2523782,2017 001128 REV 01 AA,REVISION 01 - Addition of new window sprinkler zone/system to the ground floor for window sprinkler heads for ground floor elevator lobby windows. No GFA.,150 Oak Park Oakville,AA,Condominium Apartment,Alt./Improve,1570752000000,2019-11-11,101289,Closed,0,0,0,,,No,,,Renovation & Repair,Closed,11c56b04-3476-48bf-a6eb-761ec26a6fdb,,CON 1 SDS PT LOT 14 RP 20R17358 PARTS 1 TO 3 AND 5,43.48024725578829,-79.71971584275744
16396,2559074,2025 110638 000 00 BDP,"LOT SPECIFIC - Based on Model 2002 Elevation A. BLK 20 &ndash; Unit 7. Construction of a 3 Storey Town House with Attached Garage, Covered Porch, Elevator 41&apos;X41&apos; Cab, Fireplace. Main and Upper Rear Balcony, Main Floor Front Balcony. Finished Basement and Cold Cellar. 3 Bedrooms.
",337 Helen Lawson Lane,BDP,House - Part 9 - Town House,New Construction,1746403200000,2025-07-25,128943,Issued,402930,1,284,54.63,0,No,1754524800000,,New Construction,Permit Issued,06ce0dfa-cd90-422f-8585-70cedeec75d9,3,PLAN M1301 PT BLK 20 RP 20R23111 PARTS 16 AND 17,43.454308785714154,-79.6735826707601
16441,2533098,2021 105263 REV 01 RA,"REVISION:  The scope of work for this revision is the addition of an elevator, increase in height of 1st floor ceiling from 10&apos; to 10&apos;-9&apos;&apos;, increase of overall building height to 9 meters which is the maximum allowable as per zoning by-law. ",1201 Stirling Dr,RA,Single Family Detached Dwelling,Alt./Improve,1656374400000,2022-10-14,6247,Closed,50000,0,2.32,,,Yes,,,Renovation & Repair,Closed,b7b17110-f940-484d-ac31-24036130be3b,,PLAN 1005 LOT 2   ,43.41656606031122,-79.69014814331356
16580,2553768,2017 001793 000 00 CA,Installation of elevator in existing lobby of children&apos;s recreational facility (12.05m2).  No additional GFA.,407 Speers Road,CA,Recreational Facility,Alt./Improve,1506384000000,2018-01-18,30435,Closed,80000,,12,,,,,,Renovation & Repair,Closed,81188dd7-6181-4d9f-bc8a-7397f10dffd9,,"CON 3 SDS PT LOT 19 RP 20R4133 PARTS 3,5  ",43.43942000137565,-79.69666670023098
16617,2519776,2024 161091 000 00 CA,"Adding second set of double doors to the elevator lobby of 7th floor of the building (existing business) in order to restrict access to the floor, including magnetic lock/card reader access.  No GFA added.",1315 North Service Rd E,CA,Office Multi-Storey,Alt./Improve,1719446400000,2024-09-03,99014,Closed,48300,,0,,,,,,Renovation & Repair,Closed,b06cecb2-534a-4f33-8aa2-10c726986b12,,"CON 2 SDS PT LOTS 7,8 RP 20R16955 PART 2   ",43.4800269277111,-79.67509016736892
16633,2556443,2015 001138 REV 01 TH,Revision to permit: Change to foundation design incl. elevator shaft update,78 Trafalgar Road Unit 1,TH,Row or Town House,Alt./Improve,1499385600000,2017-08-03,103747,Revoked,0,0,0,,,No,,,Renovation & Repair,Revoked,39c4e788-9dfa-4bc9-9bed-cd86caf071dd,,PLAN 1 BLK 16 PT LOT C,43.44661580305738,-79.66554655723564
16714,2554442,2023 109590 000 00 TH,"Model Type D - End Unit, Block A - Unit 9 
3 Storey single dwelling Townhouse, attached rear lane garage with amenity balcony above garage and covered porch, 3 BedroomS with finished basement and Elevator.
",2268 Sovereign St,TH,Row House - Condominium,New Const.,1685059200000,2024-02-14,124576,Conditional,600000,1,290,71.5,0,No,1708992000000,,New Construction,Occupancy Granted,3034d2db-b7cc-42a3-9080-573d8a7acd0d,3,PLAN M1265 PT BLK 1 RP 20R22769 PART 9,43.3994665027556,-79.70813127594263
16758,2539290,2019 001377 REV 01 RA,REVISION:  addition of elevator and minor layout changes to suit.  Move laundry room to basement.  Layout changes to second floor.  No additional GFA.,2189 Grayson,RA,Single Family Detached Dwelling,Alt./Improve,1576713600000,2020-01-14,113806,Closed,40000,0,0,,,No,,,Renovation & Repair,Closed,945b4453-7726-416f-979f-bd67213ecfa8,,PLAN M1210 LOT 2,43.47571329475434,-79.63893632891458
16865,2555867,2023 109667 000 00 TH,"Model Type E - End Unit, Block B - Unit 13
3 Storey single dwelling Townhouse, attached rear lane garage with amenity balcony above garage and covered porch.   3 Bedrooms with finished basement and Elevator.
",130 East St,TH,Row House - Condominium,New Const.,1684800000000,2023-10-12,113795,Conditional,600000,1,263.3,72.2,0,No,1699401600000,,New Construction,Occupancy Granted,df50c01b-d83c-4706-842c-72247de39ca4,3,PLAN M1265 PT BLK 1 RP 20R22769 PART 13,43.399186432639674,-79.70772333436412
16902,2523024,2015 001377 000 00 TH,"New Model Townhouse - &quot;The Laurelwood&quot; -  End unit. New 3 bedroom townhouse (225.78m2), finished basement (21.37m2), attached garage (59.81m2), covered porches (2.20m2), complete with 2 decks and standard elevator. Includes water service inspection fee.",2193 Lillykin St Block K - Lot 112,TH,Row or Town House,New Const.,1439424000000,2015-11-05,108668,Closed,406000,1,225.78,,,No,1447718400000,,New Construction,Closed,712e773a-61db-4f9e-96d7-f751842bf0fe,,"PLAN M1162 PT BLK 8 RP 20R20529 PARTS 84, 113 AND 128 ",43.47916659482278,-79.70925759292138
17139,2534313,2022 115243 000 00 DA,Installation of two new overhead doors with two new loading ramps.,1485 Speers Rd,DA,Warehousing F2,Alt./Improve,1657238400000,2022-08-17,19638,Issued,125000,,0,,,,,,Renovation & Repair,Permit Issued,ec5e27d0-78cd-4164-a0ae-8d99710a6783,,CON 3 SDS PT LOT 25   ,43.42081212240119,-79.71646467039768
17182,2485135,2024 204183 000 00 RN,"Construction of a two storey dwelling with finished basement, elevator, cold cellar, covered front porch and partially covered rear porch, and second floor exterior side yard egress stairs from the accessory dwelling unit on 2nd floor with additional front entrance shared at front porch.",81 Allan St,RN,Single Family Detached Dwelling,New Const.,1728950400000,2024-12-17,38758,Issued,2000000,2,585.32,271.88,289.19,Yes,1747267200000,,New Construction,Permit Issued,90dd5b58-57c1-45d3-aa6f-d0961f369dbd,2,PLAN 19 PT LOT 6   ,43.44867690344946,-79.66372760786494
17395,2516308,2023 108742 000 00 RN,"Construction of a 2 storey dwelling with attached 3 car garage, garage man-door, elevator, covered front porch, rear covered terrace, enclosed main floor pool, rear second floor balconies, finished basement with kitchen; Nanny&rsquo;s suite with kitchenette, fireplaces (all levels); basement walk-up.",2036 Water's Edge Dr,RN,Single Family Detached Dwelling,New Const.,1684281600000,2023-11-10,11411,Issued,6000000,1,1079,539,0,Yes,1705276800000,,New Construction,Permit Issued,11358b8a-d460-42ca-aac6-3ad8e90a6803,2,PLAN M18 LOT 27   ,43.40172026537518,-79.69679873992071
17518,2481759,2025 128183 000 00 BDP,Construction of a below grade concrete trench with an access ramp and stairs to support Oakville Fire Department Trench Rescue Training.,1144 South Service Road W,BDP,,New Construction,1765411200000,,66996,Resubmission Required,100000,,25,,,,,,New Construction,Permit in Progress,1663584c-21ee-4b5e-ba4e-8c3c1ce8b340,0,CON 3 SDS PT LOT 22 RP 20R7485 PARTS 1 TO 5,43.431189159935364,-79.71037963130274
17526,2481759,2016 000329 000 00 DA,Installation of new foundation for new large vehicle lift equipment for the vehicle repair area of the CENTRAL OPERATIONS BUILDING. No GFA added.,1140 South Service Road W,DA,Bldg over 5000 sqft F2,Alt./Improve,1456963200000,2016-04-05,66997,Closed,20000,,156,,,,,,Renovation & Repair,Closed,69489ee3-631e-49fc-bf39-71c421a18885,,CON 3 SDS PT LOT 22 RP 20R7485 PARTS 1 TO 5,43.431189159935364,-79.71037963130274
17573,2557207,2022 133577 000 00 RN,Addition to add elevator and shaft to the side of a two storey dwelling,182 Brookfield Cres,RN,Single Family Detached Dwelling,New Const.,1671753600000,2023-02-02,103921,Issued,40000,1,4.07,0,0,No,,,New Construction,Permit Issued,d833666a-4520-46c1-9708-0caa8da7d403,2,PLAN 1 PT PARK LOT A PART WATER LOT PT BED LAKE ONTARIO RP 20R18509 PARTS 1 AND 2   ,43.43510136253419,-79.67357509760288
17685,2554133,2023 138601 000 00 RN,"REPEAT 23-126914, TASD5012
Construction of a 3-storey detached dwelling (2 story w/Loft) includes partially finished basement w/ basement 2 pce bath; gas fireplace on main level, double car garage, rear side yard deck, and a rear 3rd floor balcony. 
Lot 91, elevation A &ndash; options: Fin. Basement Bedroom w/3pce Bath, Cold Cellar, Basement Walk-up, Elevator, Chef Centre, 2nd Flr Deluxe Laundry and 2 rear Decks.",3168 Mariner Pass,RN,Single Family Detached Dwelling,New Const.,1700179200000,2024-04-11,124671,Closed,400000,1,388.11,111.8,0,No,1713139200000,,New Construction,Closed,753bdaf8-204e-41e8-bfee-1de785c422ef,3,PLAN M1272 LOT 91,43.48321955202284,-79.74088281241552
17763,2553029,2020 001457 000 00 RN,"Construction of a new two storey single detached dwelling. MODEL C38D The Millar - Elevs. EM, FR and TA.  This lot Elevation TA: 4bdrm with attached garage and covered porch; including Options of 3rd bath, Raised Bsmt Ceiling, Contemporary kitchen.    Other Options: Elevator Rough-in and 5 Bdrm plan",1503 Varelas,RN,Single Family Detached Dwelling,New Const.,1605657600000,2020-12-16,120353,Closed,549860,1,265.57,,,No,1610582400000,,New Construction,Closed,ca15d86d-1f55-4302-8c0b-d7fb5fa8cbda,2,PLAN 20M1229 LOT 86,43.5067520230695,-79.70583170997917
17805,2493838,2020 001964 REV 01 CA,"A revision to the base building permit to prepare what was formerly a restaurant space for a retail occupancy (florist).  Changes to ceiling membrane between floor 1 and 2, added fire protection around plumbing shaft, updated barrier free requirements, new hvac and plumbing systems.",335 Kerr St,CA,Shop,Alt./Improve,1675209600000,2023-02-23,26315,Closed,0,,0,,,,,,Renovation & Repair,Closed,53894f02-eed4-4880-99d2-54fd72f3ae38,1,"PLAN 228 LOTS 36,38   ",43.444116000716534,-79.68153258549901
17853,2484895,2026 002348 000 00 BDP,"Construction of a 4-storey semi-detached building. This application pertains to two units under 368 LSRE (with one principal unit and one unit as an ARU).  Adjoining semi-detached is under 366 Lakeshore Road East.  Common basement mechanical room and main floor common fire alarm room.

Unit 1 368 Lakeshore Road East barrier free unit with separate stairs and elevator to third/fourth floor 2 bed 2.5 bath unit and roof top terrace. Unit 2 368 Lakeshore Road East with separate stairs leading to a second floor 2 bed 2 bath unit. Main floor integral garage.",368 Lakeshore Road E Unit 1,BDP,House - Part 3 - Town House Row,New Construction,1769040000000,,132674,Resubmission Required,4000000,2,955.25,0,256.84,Yes,,,New Construction,Permit in Progress,51cc2bb2-41fa-477b-8543-b01ae1c41d1b,4,PLAN 19 PT LOT 1   ,43.448999124322604,-79.66431127316211
17854,2484895,2026 130452 000 00 BDP,Construction of a 4-storey semi-detached building. This application pertains to the two units under 366 LSRE (with one principal unit and one unit as an ARU). Adjoining semi-detached found on 368 Lakeshore Road East. Common basement mechanical room and main floor common fire alarm room. Unit 1 366 Lakeshore Road East with separate stairs and elevator to third/fourth floor 2 bed 2.5 bath unit and roof top terrace. Unit 2 366 Lakeshore Road East with separate stairs to a second floor 2 bed 2 bath unit. Main floor integral garage.,366 Lakeshore Road E,BDP,House - Part 3 - Town House Row,New Construction,1767916800000,,132675,Resubmission Required,4000000,2,955.25,0,256.84,Yes,,,New Construction,Permit in Progress,c03ff6eb-1eac-43c8-9fe2-8b95a0ba43c4,4,PLAN 19 PT LOT 1   ,43.448999124322604,-79.66431127316211
18032,2523216,2025 121317 000 00 BDP,"Construction of two (2) story single family dwelling with attached garage, elevator, basement finish, storage room below back porch, front and rear covered porches.",517 Lees Lane,BDP,House - Part 9 - Detached House,New Construction,1762300800000,2026-05-04,7260,Issued,1300000,1,316.51,173.18,0,Yes,,,New Construction,Permit Issued,6be535c2-f65f-4763-af35-2609bbd452d1,2,PLAN 806 LOT 1   ,43.42613354674547,-79.70233885555459
18042,2525805,2023 125794 REV 01 BDP,"REVISION to 23-125794 to include new storage rooms under garage slab, new elevator, window and door alterations, and all exterior stucco revised to brick veneer.  ",249 Burgundy Drive,BDP,House - Part 9 - Detached House,Alteration/repair OR Alteration/finish to an existing building,1742428800000,2025-07-02,42088,Issued,50000,0,0,61.24,0,,,,Renovation & Repair,Permit Issued,13b1c31e-9eae-4b18-be78-6e6adc2b6c5b,,PLAN 604 LOT 22   ,43.461314940091654,-79.66034794147701
18125,2555722,2017 000343 000 00 SA,"Area C: Add 1 new washroom within the existing lounge space. (28.00m2)
House 1: enlarge bathroom, install a shower instead of tub, widen doorway.  No additional GFA.",53 Bond Street,SA,Nursing Home,Alt./Improve,1488499200000,2017-07-27,26028,Closed,25000,,28,,,,,,Renovation & Repair,Closed,df9a65b5-f7c4-425d-a7fa-b1ee7a9b8c6c,,"CON 3 SDS PT LOTS 15,16 RP 20R1712 PART 3 PT CLSD RD ALLCE BETWEEN 15 & 16 ",43.4433900970906,-79.67767210355208
18272,2532575,2025 123160 000 00 BDP,"Construction of a 2 storey single dwelling with finished basement, nanny room, basement walk-out and walk-up, elevator, cold room, attached garage, rear covered patio, front covered porch and skylights.",1575 Bayview Road,BDP,House - Part 9 - Detached House,New Construction,1762819200000,2026-04-22,6131,Issued,1500000,1,741.3,302.52,0,Yes,1779926400000,,New Construction,Permit Issued,a7d0834c-549d-4e02-b1e7-17be0e2c8226,2,PLAN 376 LOT 5   ,43.403828215449714,-79.69488765230568
18528,2527565,2024 212798 000 00 RN,"Construction of a 2 storey single dwelling with attached garage with side yard entrance, finished basement, covered front and rear porches, interior and exterior gas fireplaces, elevator and skylights.",2092 Duncan Rd,RN,Single Family Detached Dwelling,New Const.,1725580800000,2026-02-03,43726,Issued,1500000,1,387,169.88,0,Yes,,,New Construction,Permit Issued,6f3f5758-d9af-48f9-ab20-78bbd21f165c,2,PLAN 626 LOT 68 PT LOT 67   ,43.479644616083704,-79.65290011555928
18600,2544690,2019 001404 000 00 CA,Proposed alterations to existing building to include: Interior alterations to existing warehouse area to convert a portion into new offices (852m2) and new mezzanine area of  (224m2). Exterior alterations to include stairs and ramp. &quot;Alternawork Inc&quot;,2115 South Service Road W,CA,Office,Alt./Improve,1565740800000,2019-11-29,60967,Closed,2513000,,5026.8,,,,,,Renovation & Repair,Closed,4506da18-13bd-42ff-af20-dc864b662689,,PLAN 884 PT BLK B C RP 20R6587 PARTS 1-6  ,43.42053780300735,-79.72607409826104
18602,2544690,2019 001404 REV 01 CA,"REVISION:  additional office area on second floor, updated demising walls, revised washroom layouts, revised RTU locations, lighting changes, revised footings for ramp and stairs, remove exit stair.  No GFA added.",2115 South Service Oakville,CA,Office,Alt./Improve,1595548800000,2020-12-16,60967,Closed,500000,,0,,,,,,Renovation & Repair,Closed,778dcba7-42bd-42e6-9778-eb7a13a85012,,PLAN 884 PT BLK B C RP 20R6587 PARTS 1-6  ,43.42053780300735,-79.72607409826104
18627,2519783,2016 000926 000 00 RN,"Construction of second storey addition (solarium 13.47m2) and covered porch on existing terrace (16.35m2).  Remove existing handrails on third floor balcony, replace with glass railings.",6 Raymar Place,RN,Single Family Detached Dwelling,Addition,1464566400000,2016-07-07,40810,Closed,50000,0,13.47,,,Yes,1508284800000,,Addition,Closed,53346922-0eab-4ae1-b638-7b607f05df65,3,PLAN M353 LOT 19   ,43.44977197777925,-79.65909971558088
18679,2483780,2026 003247 000 00 BDP,"Construction of a two storey single dwelling with finished basement with walk-up; elevator, skylight, front and rear covered porch and attached garage.",312 Dalewood Drive,BDP,House - Part 9 - Detached House,New Construction,1770595200000,,42441,Resubmission Required,1500000,1,566.07,264.15,0,Yes,,,New Construction,Permit in Progress,4b17c0e3-8155-458f-9ec9-64c72fb462dd,2,PLAN 1322 LOT 38   ,43.46897412121411,-79.65607506703415
18802,2516002,2024 157262 000 00 MS,Retaining wall repair at rear driveway ramp.  No GFA added.,2110 Lakeshore Rd W,MS,Retaining / Sound Wall,Alt./Improve,1714694400000,2024-07-02,10425,Issued,80000,,73.9,,,,,,Renovation & Repair,Permit Issued,f6c947de-4f30-4f1b-b04b-f4fdb466368f,,HALT CONDO PLAN 95 LEVEL 1 UNIT 1  ,43.40226884319083,-79.70152095593949
19014,2499424,2023 154575 000 00 RN,"Construction of two (2) story single family dwelling with 2 car attached garage, 1 car port with attached storage, front and rear covered porches, finished basement, gas fireplaces, elevator, and rear cabana with plumbing.",258 Elton Park Rd,RN,Single Family Detached Dwelling,New Const.,1701820800000,2024-03-06,41946,Issued,3000000,1,721.56,360.24,0,Yes,1716854400000,,New Construction,Permit Issued,41b5b155-0c54-4744-9418-8346a67b8f97,2,PLAN M47 LOT 11   ,43.45880558404666,-79.66361101082022
19102,2559072,2025 110632 000 00 BDP,"LOT SPECIFIC - Based on Model 2002 Mod Elevation A. BLK 20 &ndash; Unit 5.Construction of a 3 Storey Town House with Attached Garage, Covered Porch, Elevator 41&apos;X41&apos; Cab.Fireplace. Main and Upper Rear Balcony, Upper Floor Front Balcony. Unfinished Basement, Finish Foyer and Cold Cellar. 3 Bedrooms
",341 Helen Lawson Lane,BDP,House - Part 9 - Town House,New Construction,1746403200000,2025-07-25,128941,Issued,380380,1,299.33,20.25,0,No,1754524800000,,New Construction,Permit Issued,f6f383ae-9f1e-4597-9fc3-dd31ad7f56d8,3,PLAN M1301 PT BLK 20 RP 20R23111 PART 12,43.45437752487501,-79.67370343290538
19138,2534770,2018 001800 000 00 AA,"Interior alterations to existing laundry room - Removing all washers and dryers, updating washroom and converting laundry room to meeting room, construct new accessible ramp to front door (62.6 m2) Laundry Room Next to Unit 55",2250 Golden Briar Trail,AA,Condominium Apartment,Alt./Improve,1542758400000,,53368,Cancelled,31300,0,62.6,,,No,,,Renovation & Repair,Cancelled,9194fc11-59e5-4883-b5b7-5c43b6a95ab4,,"CON 1 SDS PT LOTS 11,12 RP 20R10444 PART PTS 1 & 2 & PARTS 4,5,8,9,13 ",43.482804840538705,-79.70877647589377
19139,2534770,2019 000849 000 00 AA,"Interior alterations to existing laundry room - Removing all washers and dryers, updating washroom and converting laundry room to meeting room, construct new accessible ramp to front door (62.6 m2) Laundry Room Next to Unit 55",2250 Golden Briar Trail,AA,Condominium Apartment,Alt./Improve,1559088000000,2019-08-19,53368,Closed,50000,0,62.6,,,No,,,Renovation & Repair,Closed,86b343b4-faed-4b03-adee-83a9dbc8f055,,"CON 1 SDS PT LOTS 11,12 RP 20R10444 PART PTS 1 & 2 & PARTS 4,5,8,9,13 ",43.482804840538705,-79.70877647589377
