row_id,issue_date,permit_date,year,month_number,job_category,job_description,building_type,work_type,construction_value,units_added,address,legal_description,zoning,neighbourhood_numberr,neighbourhood,count,latitude,longitude,location,geometry_point,floor_area,bia,occupancy_granted_date
1-288005589,2019-04-25T00:00:00.000,2019-04-25T00:00:00.000,2019,4,Commercial Final,"To construct exterior alterations to an apartment building (""Ermineskin Place""; replacing handrail on west elevation of Block C).",Apartments (310),(03) Exterior Alterations,10000,0,2421 - 104 STREET NW,Plan 8020073 Blk 23 Lot 93,DC2,5180,ERMINESKIN,1,53.45515545630342,-113.49531246046108,"{'latitude': '53.45515545630342', 'longitude': '-113.49531246046108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.49531246046108, 53.45515545630342]}",,,
0-313266470,2019-10-23T00:00:00.000,2019-10-23T00:00:00.000,2019,10,Commercial Final,"To construct exterior alteration to an existing building. Underpinning the foundation, lifting back to level.",Apartments (310),(03) Exterior Alterations,80000,0,11832 - 105 STREET NW,Plan RN52 Blk 5 Lot 63,RM,1250,WESTWOOD,1,53.57150170614752,-113.50159945669182,"{'latitude': '53.57150170614752', 'longitude': '-113.50159945669182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50159945669182, 53.57150170614752]}",,,
0-244472595,2017-04-04T00:00:00.000,2017-04-04T00:00:00.000,2017,4,Commercial Final,"To construct interior alterations to condo dwelling (make bathroom wheel chair accessible) - Melrose Gardens, Unit 407.",Apartment Condos (315),(03) Interior Alterations,15000,0,"407, 8215 - 84 AVENUE NW",Condo Common Area (Plan 9823427),RM,6320,IDYLWYLDE,1,53.51974970477937,-113.45434969649857,"{'latitude': '53.51974970477937', 'longitude': '-113.45434969649857', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.45434969649857, 53.51974970477937]}",50,,
7-303549759,2020-11-12T00:00:00.000,2020-11-12T00:00:00.000,2020,11,Commercial Final,"To construct Interior and Exterior Alterations: new parkade access ramp from 92 Street, complete with new garage door AND convert basement storage space to underground parkade, new mechanical shaft at grid grid 1 and new man door at grid T.  (Montgomery Place).",Apartments (310),(03) Interior Alterations,500000,0,9420 - 92 STREET NW,Plan 8120550 Blk 10 Lot 13,RL,6710,STRATHEARN,1,53.531074336424574,-113.4691016119374,"{'latitude': '53.531074336424574', 'longitude': '-113.4691016119374', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.4691016119374, 53.531074336424574]}",102946.48,,
3-269605113,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,2019,10,Commercial Final,"To construct an addition and exterior alterations to an existing Apartment Building (Building D) 4 storey, elevator and lobby addition.",Apartments (310),(02) Addition,530280,0,17004 - 64 AVENUE NW,Plan 4941RS Blk 11 Lot 7,RL,4080,CALLINGWOOD SOUTH,1,53.50093862121073,-113.61661571142234,"{'latitude': '53.50093862121073', 'longitude': '-113.61661571142234', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.61661571142234, 53.50093862121073]}",1270.14,,
4-269602803,2019-10-30T00:00:00.000,2019-10-30T00:00:00.000,2019,10,Commercial Final,To construct an addition and exterior alterations to an existing Apartment Building (Building C) 4 storey elevator and lobby addition.,Apartments (310),(02) Addition,849000,0,17116 - 64 AVENUE NW,Plan 4941RS Blk 11 Lot 8,RL,4080,CALLINGWOOD SOUTH,1,53.501245142857236,-113.61851638523248,"{'latitude': '53.501245142857236', 'longitude': '-113.61851638523248', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.61851638523248, 53.501245142857236]}",1270.14,,
3-341857468,2019-11-27T00:00:00.000,2019-11-27T00:00:00.000,2019,11,Commercial Final,To construct Exterior and Interior Alteration to existing suite in an apartment condo - barrier free upgrades - Scott Residence,Apartment Condos (315),(03) Exterior Alterations,52000,0,"116, 905 - BLACKLOCK WAY SW",Condo Common Area (Plan 0324771),DC2,5590,BLACKBURNE,1,53.43266230671079,-113.50827606932741,"{'latitude': '53.43266230671079', 'longitude': '-113.50827606932741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50827606932741, 53.43266230671079]}",60,,
0-187144156,2016-03-29T00:00:00.000,2016-03-29T00:00:00.000,2016,3,Commercial Final,To Construct interior alterations in an existing 4 unit apartment.  Wheelchair lift & enclosure assembly in atrium of short term accomodations facility. LARGA Ltd.,Apartments (310),(03) Interior Alterations,50462,0,10723 - 111 AVENUE NW,Plan 7540AH Blk 7 Lots 255-256,MU,1030,CENTRAL MCDOUGALL,1,53.55855093483957,-113.50592295320457,"{'latitude': '53.55855093483957', 'longitude': '-113.50592295320457', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50592295320457, 53.55855093483957]}",,Kingsway,
2-234672660,2019-06-26T00:00:00.000,2019-06-26T00:00:00.000,2019,6,Commercial Final,"To construct exterior alterations to existing garage ceiling repairs and hand railings. (Green Manor Gardens Buildings 2901, 2911, 2927, 2937, 2947)",Row House Condos (335),(03) Exterior Alterations,120000,0,2901 - 130 AVENUE NW,Condo Common Area (Plan 7721595),RSM,2070,BELMONT,1,53.58804594881488,-113.3862093458725,"{'latitude': '53.58804594881488', 'longitude': '-113.3862093458725', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.3862093458725, 53.58804594881488]}",,,
2-187890524,2016-05-24T00:00:00.000,2016-05-24T00:00:00.000,2016,5,Commercial Final,"To construct exterior alterations to an existing business / residential building.  New barrier free ramps access points, waterproofing of suspended slab & landscaping.",Apartment Condos (315),(03) Exterior Alterations,795000,0,10125 - 109 STREET NW,"Condo Common Area (Plan 9020932,1522596,1622431,1822848)",UW,1090,DOWNTOWN,1,53.542222988864395,-113.50787669614556,"{'latitude': '53.542222988864395', 'longitude': '-113.50787669614556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50787669614556, 53.542222988864395]}",70138,Downtown,
1-257336311,2017-08-23T00:00:00.000,2017-08-23T00:00:00.000,2017,8,Commercial Final,Supply and install a new Mircom FX2000 addressable fire alarm panel  Supply and install one new smoke detector in front of elevator on each floor for elevator homing Replace heat detector in elevator room with smoke detector Programming Relays for elevator tie-in,Apartments (310),(03) Interior Alterations,17000,0,10148 - 118 STREET NW,Condo Common Area (Plan 7920789),RL,1151,WÎHKWÊNTÔWIN,1,53.54202424089948,-113.52550778220171,"{'latitude': '53.54202424089948', 'longitude': '-113.52550778220171', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52550778220171, 53.54202424089948]}",10,,
4-254715985,2018-06-28T00:00:00.000,2018-06-28T00:00:00.000,2018,6,Commercial Final,"To construct exterior alterations to an existing Apartment House (barrier-free ramp, railing and new stairs)",Apartment Condos (315),(03) Exterior Alterations,110000,0,10508 - 119 STREET NW,Plan 9423856 Unit 164,DC2,1180,QUEEN MARY PARK,1,53.548189344117056,-113.5274628684817,"{'latitude': '53.548189344117056', 'longitude': '-113.5274628684817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5274628684817, 53.548189344117056]}",,,
1-343632685,2019-11-06T00:00:00.000,2019-11-06T00:00:00.000,2019,11,Commercial Final,"To construct interior alterations to 3 apartment buildings - Cedar Garden Apartments - Fire Alarm upgrades - R&R Fire Alarm Panel, smoke detectors in elevator machine room, elevator shaft, elevator lobbies.",Apartments (310),(03) Interior Alterations,21000,0,5208 - 147 AVENUE NW,Plan 4027TR Blk 51 Lot 7,RM,2130,CASSELMAN,1,53.610378301977626,-113.42006869255832,"{'latitude': '53.610378301977626', 'longitude': '-113.42006869255832', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.42006869255832, 53.610378301977626]}",,,
0-188938417,2016-03-23T00:00:00.000,2016-03-23T00:00:00.000,2016,3,Commercial Final,"To construct interior alterations to a commercial building (construct a demising wall to create suites 501 & 502 and an elevator vestibule, no tenant improvements) - Fox One.",Apartment Condos (315),(03) Interior Alterations,25000,0,"501, 10226 - 104 STREET NW","Condo Common Area (Plan 1523530,1621915,1721945)",HA,1090,DOWNTOWN,1,53.5436452346039,-113.49976551545483,"{'latitude': '53.5436452346039', 'longitude': '-113.49976551545483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.49976551545483, 53.5436452346039]}",4467,Downtown,
1-470822633,2023-07-17T00:00:00.000,2023-07-17T00:00:00.000,2023,7,Commercial Final,"Interior Alteration - Fire alarm upgrade, elevator cab interior & barrier free upgrade.",Apartments (310),(03) Interior Alterations,565000,0,10330 - 120 STREET NW,Plan 3374RS Blk 20 Lot 44A,MU,1151,WÎHKWÊNTÔWIN,1,53.545371783987946,-113.52925412416334,"{'latitude': '53.545371783987946', 'longitude': '-113.52925412416334', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52925412416334, 53.545371783987946]}",0,,
1-488873057,2023-10-31T00:00:00.000,2023-10-31T00:00:00.000,2023,10,Commercial Final,"To construct Interior Alteration to an existing Apartment Housing. Replace existing Emergency Generator, Emergency Power Panel & Elevator Disconnects. Concord Tower",Apartments (310),(03) Interior Alterations,57000,0,11147 - 82 AVENUE NW,Plan I19 Blk 155 Lot 12,RL,5200,GARNEAU,1,53.51779331281989,-113.52002051531483,"{'latitude': '53.51779331281989', 'longitude': '-113.52002051531483', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52002051531483, 53.51779331281989]}",215.28,,
1-628232351,2025-09-16T00:00:00.000,2025-09-16T00:00:00.000,2025,9,Commercial Final,To construct Interior Alterations (Barrier Free Ramp in Parkade) in an existing residential apartment building.,Apartment Condos (315),(03) Interior Alterations,30000,0,5151 - WINDERMERE BOULEVARD SW,Condo Common Area (Plan 1520328),RL,5505,AMBLESIDE,1,53.43374207612753,-113.60032436529882,"{'latitude': '53.43374207612753', 'longitude': '-113.60032436529882', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.60032436529882, 53.43374207612753]}",161.46,,
1-461015902,2023-02-28T00:00:00.000,2023-02-28T00:00:00.000,2023,2,Commercial Final,"To complete Exterior Alterations (replace rooftop MUA's & roof membrane) and construct Interior Alterations (upgrade telecom rooms 2 - 9 floors, & telecom/elevator room on 13th floor) in an existing apartment building (MacEwan Residence building).  - MacEwan University",Apartments (310),(03) Interior Alterations,1364124,0,"101, 11050 - 104 AVENUE NW",Plan 2121375 Blk 20 Lot 102,"UI, UI, UI",1090,DOWNTOWN,1,53.547173587306375,-113.50800005876893,"{'latitude': '53.547173587306375', 'longitude': '-113.50800005876893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50800005876893, 53.547173587306375]}",307503.1,Downtown,
3-379453417,2024-01-18T00:00:00.000,2024-01-18T00:00:00.000,2024,1,Commercial Final,To construct Telus Mobility Rooftop Cellular antennas on an apartment building,Apartment Condos (315),(03) Exterior Alterations,86587,0,7508 - GETTY GATE NW,Condo Common Area (Plan 1623732),RM,4551,GRANVILLE,1,53.49784382545308,-113.68081721749488,"{'latitude': '53.49784382545308', 'longitude': '-113.68081721749488', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.68081721749488, 53.49784382545308]}",34767.4,,
1-437305815,2022-07-13T00:00:00.000,2022-07-13T00:00:00.000,2022,7,Commercial Final,"To construct exterior alterations (removal of wood B/F and construct new concrete B/F ramp). ""Oliver Village -Brighton Building """,Apartment Condos (315),(03) Exterior Alterations,18000,0,11230 - 104 AVENUE NW,Plan 0020365 Blk 9D Lot 5,DC2,1151,WÎHKWÊNTÔWIN,1,53.54745684947003,-113.51445724308525,"{'latitude': '53.54745684947003', 'longitude': '-113.51445724308525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.51445724308525, 53.54745684947003]}",150,,
1-513809817,2024-07-19T00:00:00.000,2024-07-19T00:00:00.000,2024,7,Commercial Final,To construct interior alterations (renovating the common areas on the 19th floor- sauna and washrooms to create barrier free access) to an existing residential hi-rise condominium building - Fairmont Residence.,Apartment Condos (315),(03) Interior Alterations,150000,0,11920 - 100 AVENUE NW,Condo Common Area (Plan CD1774),DC,1151,WÎHKWÊNTÔWIN,1,53.5402271067095,-113.52783021282984,"{'latitude': '53.5402271067095', 'longitude': '-113.52783021282984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.52783021282984, 53.5402271067095]}",531.74,,
4-421846492,2022-03-08T00:00:00.000,2022-03-08T00:00:00.000,2022,3,Commercial Final,"To complete Interior Alterations (Elevator electrical modifications) to an existing apartment building - The Riverwind (Tower ""B"") NOTE: see BP 421856906-002 for Tower ""A""",Apartment Condos (315),(03) Interior Alterations,29000,0,10721 - SASKATCHEWAN DRIVE NW,Plan 9022028 Lot 1201,RL,5200,GARNEAU,1,53.52339215638549,-113.50816342215296,"{'latitude': '53.52339215638549', 'longitude': '-113.50816342215296', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.50816342215296, 53.52339215638549]}",269.1,,
2-608123299,2025-07-15T00:00:00.000,2025-07-15T00:00:00.000,2025,7,Commercial Final,To construct Exterior Alterations (ramp) to an existing building. “Cabrini Centre”,Apartments (310),(03) Exterior Alterations,61315,0,16811 - 88 AVENUE NW,Plan 0726880 Blk 3 Lot 5,UF,4590,WEST MEADOWLARK PARK,1,53.521785711104854,-113.61205769143899,"{'latitude': '53.521785711104854', 'longitude': '-113.61205769143899', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.61205769143899, 53.521785711104854]}",290.63,,
1-630096938,2025-10-01T00:00:00.000,2025-10-01T00:00:00.000,2025,10,Commercial Final,"To construct Interior Alterations (concrete repair and waterproofing at  elevator pits. Elevator 1&2, 3&4, 5 and Elevator 6) located in the parkade of a 4 storey residential apartment building. Wellington Court 2025 Parking Structure Repair Program.",Apartments (310),(03) Interior Alterations,26200,0,470 - MACEWAN ROAD SW,Condo Common Area (Plan 0821701),RM,5452,MACEWAN,1,53.42749877310372,-113.5369727309212,"{'latitude': '53.42749877310372', 'longitude': '-113.5369727309212', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}","{'type': 'Point', 'coordinates': [-113.5369727309212, 53.42749877310372]}",287.4,,
